Variant,Ticker,Trades,Wins,Losses,Win Rate %,Average Return %,Median Return %,Average R,Median R,Profit Factor,Expectancy R,Average Holding Days,Max Consecutive Losses,Total Net PnL,Candidate Source,Survivorship Bias Warning
T1_63D,WIPRO.NS,15,9,6,60.0,2.0624990912052312,5.010156360125263,0.5381272764192652,1.4402544496582415,2.127467101938293,0.5381272764192652,16.333333333333332,2,6051.994793798458,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,AXISBANK.NS,24,11,13,45.83333333333333,0.9103733978344876,-0.9250809827583573,0.12681387323739093,-0.5945775870223539,1.2469618148036905,0.12681387323739093,6.375,3,2628.081574520924,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,BEL.NS,10,5,5,50.0,0.34604776840329005,0.029792550137968,0.24986372391747028,0.02284088490405875,1.5742165767487948,0.24986372391747028,6.7,4,2182.646244008336,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,CIPLA.NS,16,9,7,56.25,1.4167543989109566,0.6398717831820245,0.34964429980435296,0.1309191977377182,1.9151076238282392,0.34964429980435296,6.9375,2,4638.589358678609,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,HAL.NS,9,5,4,55.55555555555556,1.3653888559746947,0.5524138024065345,0.5627722214001412,0.14905744712187496,2.4413663441345723,0.5627722214001412,8.11111111111111,3,4303.271443829069,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,HCLTECH.NS,21,9,12,42.857142857142854,-0.2117720867229633,-1.4465599110187077,-0.0967088433157756,-1.0286767138697213,1.0205002553054439,-0.0967088433157756,6.571428571428571,4,174.86661803558738,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,HDFCBANK.NS,21,12,9,57.14285714285714,0.3885164222927561,0.46313295273411403,0.19947850118787613,0.16762980714231335,1.6017349965695602,0.19947850118787613,9.333333333333334,4,2424.621034243072,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,HINDUNILVR.NS,18,11,7,61.111111111111114,1.0754900938339966,1.08930996343268,0.3305162006675914,0.23938623326025815,1.8560013433842493,0.3305162006675914,7.611111111111111,2,3951.346120803287,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,ICICIBANK.NS,29,8,21,27.586206896551722,-1.1747008700246109,-2.500600952178041,-0.4322335778309052,-1.0351236186128792,0.3954199284982571,-0.4322335778309052,6.413793103448276,10,-9275.743503884005,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,INFY.NS,26,17,9,65.38461538461539,1.8911801269608797,2.1030636538291647,0.493277862087945,0.4444149318281211,2.6706832438275185,0.493277862087945,8.307692307692308,3,10161.837054340678,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,ITC.NS,18,6,12,33.33333333333333,-0.5330227491710566,-2.033383496354165,-0.19274732073013728,-0.33903054950262884,0.6364491480448469,-0.19274732073013728,7.166666666666667,4,-2894.5501009965233,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,LT.NS,22,9,13,40.909090909090914,-0.7656003589890861,-2.906978389827586,-0.2424400507536485,-1.0349198735918246,0.6473296899580077,-0.2424400507536485,6.181818181818182,6,-3602.2681978312203,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,M&M.NS,19,13,6,68.42105263157895,2.6411115177443008,1.4581026267615842,0.7123404726297506,0.38960852392205614,3.2109984921005568,0.7123404726297506,8.157894736842104,3,10536.178708013464,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,MARUTI.NS,21,10,11,47.61904761904761,0.8487985244282618,-0.2699289920078163,0.3162323258044597,-0.05951217738370248,2.002274476894896,0.3162323258044597,8.238095238095237,3,4830.255391516025,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,SBIN.NS,22,6,16,27.27272727272727,-0.9358532964592343,-2.9030459088115776,-0.3278293380673608,-1.037095527371895,0.5677611757307034,-0.3278293380673608,5.909090909090909,5,-5625.22516405331,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,SUNPHARMA.NS,15,5,10,33.33333333333333,-0.8797385140751764,-2.3498899922719936,-0.18356071153223277,-0.5248222089642627,0.6702630626391863,-0.18356071153223277,8.133333333333333,4,-2038.2383648952305,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,TCS.NS,16,5,11,31.25,-0.3582467246680516,-2.708385874306917,-0.2022352429939726,-0.9171900198472276,0.6610139227467273,-0.2022352429939726,7.1875,4,-2670.9390645210456,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,TITAN.NS,23,12,11,52.17391304347826,0.9065203242356464,0.17426050072322147,0.2004970804969952,0.025315866081368564,1.510134031136819,0.2004970804969952,8.73913043478261,3,3558.492861254073,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,TMPV.NS,8,2,6,25.0,-1.605718196833982,-4.531247620301265,-0.36898785402607703,-1.0314754955813097,0.4847894287455628,-0.36898785402607703,5.5,5,-2709.2416355700193,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_10D,WIPRO.NS,17,8,9,47.05882352941176,0.5698186432249257,-0.0961821600737956,0.1481184727407601,-0.01809035408255656,1.2871977716497205,0.1481184727407601,8.941176470588236,2,1659.8448720495912,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,AXISBANK.NS,23,8,15,34.78260869565217,0.7470127237933792,-3.1407930263587436,0.11259706784851815,-1.033864773540937,1.2173442448319227,0.11259706784851815,9.0,3,2757.1923138227066,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,BEL.NS,9,4,5,44.44444444444444,0.9730495411760446,-3.918789078083295,0.302556532351925,-1.021944575123879,1.4714036151573882,0.302556532351925,8.666666666666666,4,2248.957306792733,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,CIPLA.NS,16,6,10,37.5,0.8197263387679681,-3.1464670692333807,0.19758502111733528,-1.0319623220130603,1.2069071455059162,0.19758502111733528,9.875,4,1732.0363198965738,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,HAL.NS,9,4,5,44.44444444444444,0.055205993728748376,-3.8523161937033534,0.2791339872081602,-1.0220814797663538,1.4429949117885785,0.2791339872081602,10.11111111111111,3,2125.440199343251,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,HCLTECH.NS,21,9,12,42.857142857142854,1.0309831199546071,-2.3940736114019274,0.24792074652758953,-1.0286767138697213,1.6545410994293457,0.24792074652758953,9.333333333333334,4,6380.810258205495,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,HDFCBANK.NS,20,10,10,50.0,0.8983245606776427,-0.15895917444828628,0.333336379282206,-0.06685295567429154,1.8252496473018223,0.333336379282206,15.05,5,5545.000184666944,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,HINDUNILVR.NS,16,6,10,37.5,0.885726476207753,-1.4628873475502024,0.2601414551170945,-0.5529690291772794,1.4696153561408578,0.2601414551170945,10.9375,3,2933.1808397935383,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,ICICIBANK.NS,28,5,23,17.857142857142858,-1.6270221242224614,-3.440533999127489,-0.5761520362020871,-1.03897387786398,0.341273199345804,-0.5761520362020871,9.285714285714286,16,-12785.601159941252,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,INFY.NS,24,16,8,66.66666666666666,2.332803231695842,2.598428302532679,0.5665948990313339,0.7926731789608126,2.8567434655536177,0.5665948990313339,13.916666666666666,3,12189.641893991535,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,ITC.NS,17,7,10,41.17647058823529,0.46615672450163753,-2.7857748845742476,0.06872197170058361,-1.0280994952614049,1.1024035302736563,0.06872197170058361,10.294117647058824,2,883.5885089962065,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,LT.NS,22,7,15,31.818181818181817,-0.2079650905995611,-3.041030202224094,-0.039251458693687284,-1.0366687887915815,1.0137325126844041,-0.039251458693687284,9.363636363636363,6,171.22383835842174,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,M&M.NS,17,10,7,58.82352941176471,2.558393182285685,2.2088091931808007,0.7447034889560902,0.6222481135775834,2.7983719073417226,0.7447034889560902,12.823529411764707,3,10097.414504267887,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,MARUTI.NS,18,8,10,44.44444444444444,0.6091042943032594,-2.0399174757077394,0.24250731724078184,-0.5996845760833149,1.2664951573685472,0.24250731724078184,12.555555555555555,5,2107.959759248146,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,SBIN.NS,22,5,17,22.727272727272727,-0.8915145265186613,-3.328096422750335,-0.269797596144027,-1.037095527371895,0.6954605183016076,-0.269797596144027,8.0,5,-4564.7678814668825,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,SUNPHARMA.NS,14,3,11,21.428571428571427,-2.0269058783099365,-2.608415771582166,-0.5087388982711624,-1.0323476158059577,0.2726990922366359,-0.5087388982711624,11.714285714285714,4,-6136.484103053541,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,TCS.NS,16,3,13,18.75,-0.8908767563813451,-3.0240772071603925,-0.3985186703503648,-1.0439931214785152,0.5351187386606996,-0.3985186703503648,8.6875,8,-5222.374492171654,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,TITAN.NS,20,11,9,55.00000000000001,1.2419485584020244,1.270071803605241,0.2851967083126604,0.29650018416583973,1.5640047308683942,0.2851967083126604,13.0,3,4386.4102283316,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,TMPV.NS,8,2,6,25.0,-0.44855399491607506,-4.531247620301265,-0.1737392084903121,-1.0314754955813097,0.6833260026708692,-0.1737392084903121,5.875,5,-1709.6229610772343,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_20D,WIPRO.NS,15,7,8,46.666666666666664,0.7704895480632165,-1.2041000414179686,0.31248019097694546,-0.18870518202503997,1.5846035320996752,0.31248019097694546,13.933333333333334,3,3756.833128086812,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,AXISBANK.NS,21,7,14,33.33333333333333,0.5100917578213391,-3.175304982450079,-0.0067957785655951486,-1.0364913563436446,1.0640601053090646,-0.0067957785655951486,9.714285714285714,6,781.8146084836148,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,BEL.NS,9,4,5,44.44444444444444,1.1704255703769246,-3.918789078083295,0.3425336397821076,-1.021944575123879,1.533600351855305,0.3425336397821076,9.777777777777779,4,2475.582466956996,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,CIPLA.NS,16,6,10,37.5,1.2486238043531572,-3.36485605955597,0.2798952254412386,-1.0319623220130603,1.4186408856462336,0.2798952254412386,10.875,4,3603.5168338684584,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,HAL.NS,9,3,6,33.33333333333333,-0.5623039337995441,-3.8523161937033534,0.1658164936021809,-1.0220814797663536,0.9347765663977857,0.1658164936021809,11.222222222222221,4,-345.68937200655205,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,HCLTECH.NS,20,7,13,35.0,0.5243697383825157,-2.749041244909688,0.1469871749055464,-1.0301313629165079,1.3943983756368226,0.1469871749055464,10.45,4,4149.405002308819,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,HDFCBANK.NS,20,9,11,45.0,1.309383853640955,-0.9660421986604908,0.47548477387335303,-0.29525489635396207,2.0210378605259693,0.47548477387335303,18.2,7,7576.067985628988,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,HINDUNILVR.NS,16,8,8,50.0,1.1735417868701,-0.359416011467369,0.2858073253812537,-0.3176720057228111,1.4143806931865472,0.2858073253812537,13.0625,3,2699.763577830976,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,ICICIBANK.NS,27,6,21,22.22222222222222,-1.1184434201769629,-3.479096613615071,-0.4000254931819723,-1.038066981225529,0.5263831523438504,-0.4000254931819723,10.814814814814815,14,-8423.418531013092,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,INFY.NS,23,11,12,47.82608695652174,1.7681554350589357,-1.0909071384394964,0.2859094836262296,-0.3340411682479708,1.5537771473774191,0.2859094836262296,17.695652173913043,3,6314.276621013232,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,ITC.NS,16,6,10,37.5,-0.16899981282053178,-2.9097590742657413,-0.050212346373188554,-1.03292470138939,0.9162584309330772,-0.050212346373188554,13.375,3,-744.3689333806756,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,LT.NS,22,6,16,27.27272727272727,-0.4334860487293786,-3.2400073924060107,-0.10183015857893887,-1.0376384537512546,0.9531357884699089,-0.10183015857893887,10.681818181818182,6,-620.9534160433482,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,M&M.NS,17,8,9,47.05882352941176,1.6492871981911081,-2.729434610498009,0.5811374225899606,-1.0233807015904433,1.8983149496031475,0.5811374225899606,14.529411764705882,4,7146.479839147714,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,MARUTI.NS,18,9,9,50.0,1.5902033556445374,1.3164239218438356,0.5240090024415276,0.3619314403237805,1.8817007553529037,0.5240090024415276,15.38888888888889,3,5910.484699681119,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,SBIN.NS,21,5,16,23.809523809523807,-1.0890779496401015,-3.058930414049263,-0.32928292363620265,-1.0375716259602974,0.6288608649024129,-0.32928292363620265,8.80952380952381,5,-5225.268517840159,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,SUNPHARMA.NS,14,2,12,14.285714285714285,-1.9403994125199124,-2.608415771582166,-0.48717073503016733,-1.032347615805958,0.2794368486697936,-0.48717073503016733,14.571428571428571,8,-5782.396157237837,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,TCS.NS,16,3,13,18.75,-0.8908767563813451,-3.0240772071603925,-0.3985186703503649,-1.0439931214785152,0.5258097196175879,-0.3985186703503649,8.6875,8,-5181.246444885706,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,TITAN.NS,20,8,12,40.0,1.3048872643303002,-2.3320137525819837,0.25971267804849335,-1.0213723467204794,1.4324309258931032,0.25971267804849335,15.8,3,3993.867740379648,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,TMPV.NS,7,1,6,14.285714285714285,-2.5880585605853237,-4.654615398493882,-0.5475457061486095,-1.0322604104656048,0.3460647916859874,-0.5475457061486095,4.857142857142857,5,-3449.9246575521647,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_30D,WIPRO.NS,15,8,7,53.333333333333336,1.5322313924490691,0.3439435118506912,0.456450953426516,0.1222683593085291,1.8634075271339055,0.456450953426516,17.066666666666666,3,5349.767024602495,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,AXISBANK.NS,21,6,15,28.57142857142857,0.06637080144148129,-3.4322135999932937,-0.05198810237086264,-1.0364913563436446,1.0132047004030862,-0.05198810237086264,10.428571428571429,6,167.93510634758968,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,BEL.NS,9,3,6,33.33333333333333,0.3339318101361361,-3.918789078083295,0.17310779281773733,-1.021944575123879,1.2635115904433134,0.17310779281773733,11.444444444444445,6,1289.5630682561718,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,CIPLA.NS,16,6,10,37.5,1.2486238043531572,-3.36485605955597,0.2798952254412386,-1.0319623220130603,1.3923563863751423,0.2798952254412386,10.875,4,3355.3574754454053,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,HAL.NS,9,4,5,44.44444444444444,0.6025413852904342,-3.8523161937033534,0.37957395095396673,-1.0220814797663538,1.2941025451971349,0.37957395095396673,12.88888888888889,3,1345.4568629103162,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,HCLTECH.NS,20,7,13,35.0,0.5243697383825157,-2.749041244909688,0.1469871749055464,-1.0301313629165079,1.3954881437254565,0.1469871749055464,10.45,4,4104.7877976117215,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,HDFCBANK.NS,20,9,11,45.0,0.9510729217395666,-0.8887487338933959,0.38827085815141604,-0.6977588731573368,1.7744544433035665,0.38827085815141604,20.7,5,6082.460383909811,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,HINDUNILVR.NS,15,6,9,40.0,1.6950071014196662,-1.7743393602744972,0.3871373777736292,-0.544436973597359,1.5504173805333055,0.3871373777736292,16.933333333333334,3,3416.137864457061,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,ICICIBANK.NS,27,6,21,22.22222222222222,-0.8896461912117533,-3.47909661361507,-0.3678799436259804,-1.039880774502431,0.584546141259241,-0.3678799436259804,11.481481481481481,14,-7555.019940963658,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,INFY.NS,22,10,12,45.45454545454545,2.2290797277534153,-2.3450148639793644,0.3377347640981367,-1.0353346774539423,1.562773528175535,0.3377347640981367,20.954545454545453,3,6705.658430494102,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,ITC.NS,14,5,9,35.714285714285715,-0.7689347589619412,-2.9097590742657413,-0.1694222347010492,-1.03292470138939,0.7651294731489734,-0.1694222347010492,17.285714285714285,3,-1825.5102375045017,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,LT.NS,21,5,16,23.809523809523807,-0.6461680470637619,-3.093676243309888,-0.18784455948291306,-1.0378121882800861,0.8473371070036345,-0.18784455948291306,11.80952380952381,9,-1923.4187874750912,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,M&M.NS,17,7,10,41.17647058823529,1.7060462549993651,-2.729434610498009,0.5649037412186475,-1.0233807015904433,1.8249722101629597,0.5649037412186475,15.470588235294118,4,6628.115393468611,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,MARUTI.NS,18,9,9,50.0,1.8589128206467542,-1.1119377688378154,0.5904928929952086,-0.456612356529822,1.981753861790791,0.5904928929952086,17.38888888888889,3,6884.347386693356,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,SBIN.NS,21,4,17,19.047619047619047,-1.3388213609311945,-3.597262431451407,-0.38653766276905377,-1.0375716259602974,0.5762417696544949,-0.38653766276905377,8.952380952380953,6,-6276.359703808702,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,SUNPHARMA.NS,14,4,10,28.57142857142857,-1.02904062697399,-2.918082033173955,-0.2807337641283434,-1.0359314193130458,0.6195477047849939,-0.2807337641283434,18.642857142857142,4,-3200.598099924508,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,TCS.NS,16,3,13,18.75,-0.8908767563813452,-3.0240772071603925,-0.3985186703503649,-1.0439931214785152,0.5482327115631169,-0.3985186703503649,8.6875,8,-4668.996611829716,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,TITAN.NS,20,8,12,40.0,1.2686575836121652,-3.0000795322007185,0.26384633131676655,-1.0239987683443,1.3906054343981282,0.26384633131676655,17.7,3,3861.807731831868,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,TMPV.NS,7,1,6,14.285714285714285,-2.5880585605853237,-4.654615398493882,-0.5475457061486095,-1.0322604104656048,0.3496855098306411,-0.5475457061486095,4.857142857142857,5,-3326.007763501743,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_45D,WIPRO.NS,15,7,8,46.666666666666664,1.9137594506849582,-2.960184086536338,0.43861115522118965,-1.0228647549692629,1.6895373410072856,0.43861115522118965,19.733333333333334,2,5149.667637504275,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,AXISBANK.NS,21,6,15,28.57142857142857,-0.032281308892028945,-3.4322135999932937,-0.06203567404887987,-1.0364913563436449,1.0047035793779029,-0.06203567404887987,10.476190476190476,6,62.144712671298294,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,BEL.NS,9,3,6,33.33333333333333,0.03341317473375819,-5.082265382940946,0.11223988590475766,-1.0228105632304196,1.1346765318670533,0.11223988590475766,11.555555555555555,6,747.6183248647781,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,CIPLA.NS,16,6,10,37.5,1.2486238043531577,-3.36485605955597,0.27989522544123874,-1.0319623220130603,1.3979710435903843,0.27989522544123874,10.875,4,3503.45751485423,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,HAL.NS,9,4,5,44.44444444444444,1.3309851729585696,-3.8523161937033534,0.5132486022778796,-1.0220814797663536,1.499878334258865,0.5132486022778796,13.0,3,2351.8376754092806,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,HCLTECH.NS,20,7,13,35.0,0.5243697383825157,-2.749041244909688,0.1469871749055464,-1.0301313629165079,1.3874084597140661,0.1469871749055464,10.45,4,4103.45712161827,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,HDFCBANK.NS,19,8,11,42.10526315789473,1.0147232981233827,-2.2025672131979857,0.4280562684063201,-1.0193208738513269,1.7744350166284122,0.4280562684063201,23.157894736842106,7,6465.419900696487,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,HINDUNILVR.NS,15,6,9,40.0,2.1613096889912145,-2.886562834983508,0.4015000897254095,-1.0446022469866878,1.4998002691228214,0.4015000897254095,18.933333333333334,3,3537.635090340974,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,ICICIBANK.NS,27,6,21,22.22222222222222,-0.8487826291143764,-3.47909661361507,-0.36163698275262796,-1.039880774502431,0.5841683375130731,-0.36163698275262796,12.148148148148149,14,-7796.345536760299,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,INFY.NS,22,10,12,45.45454545454545,1.924654149293232,-2.3450148639793644,0.28816712758599966,-1.0353346774539425,1.5036240527751792,0.28816712758599966,22.59090909090909,3,6078.073692867447,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,ITC.NS,14,5,9,35.714285714285715,0.735573889796709,-2.9097590742657413,0.1734741899025986,-1.0329247013893896,1.2427474880242455,0.1734741899025986,20.928571428571427,3,1927.6644145463652,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,LT.NS,20,6,14,30.0,-0.4192462306292761,-3.2400073924060107,-0.12015060827009445,-1.0376384537512546,0.9286965349722152,-0.12015060827009445,12.8,9,-854.217828528514,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,M&M.NS,17,7,10,41.17647058823529,1.5707020043530144,-3.4030471231143675,0.5233402790159332,-1.028158003627127,1.6982571977383516,0.5233402790159332,15.647058823529411,4,6201.813407202214,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,MARUTI.NS,18,8,10,44.44444444444444,1.5721933199632532,-2.976513469322348,0.514284092435902,-1.0281625999022497,1.7059257538775863,0.514284092435902,17.77777777777778,5,5868.478111198881,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,SBIN.NS,21,4,17,19.047619047619047,-1.3388213609311943,-3.597262431451407,-0.38653766276905366,-1.0375716259602974,0.5765631493268153,-0.38653766276905366,8.952380952380953,6,-6466.10302598573,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,SUNPHARMA.NS,14,3,11,21.428571428571427,-1.2550920382355357,-2.918082033173955,-0.39548602974187685,-1.0359314193130458,0.47321920005468615,-0.39548602974187685,21.214285714285715,6,-4695.491217695368,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,TCS.NS,16,3,13,18.75,-0.8908767563813451,-3.0240772071603925,-0.3985186703503649,-1.0439931214785152,0.5330558534147521,-0.3985186703503649,8.6875,8,-5032.7160846888,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,TITAN.NS,20,7,13,35.0,0.9264721486745447,-3.5099205499204613,0.18435380055235498,-1.0278165380278796,1.2386482180383862,0.18435380055235498,19.15,4,2614.614866316132,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T2_63D,TMPV.NS,7,1,6,14.285714285714285,-2.5880585605853237,-4.654615398493882,-0.5475457061486095,-1.0322604104656048,0.3453134700631468,-0.5475457061486095,4.857142857142857,5,-3461.403213573389,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
