Ticker,Signal Date,Signal_New,Setup_New,Market Regime_New,Technical Score_New,Actionability Score_New,Entry Low_New,Entry High_New,Stop Loss_New,Target 1_New,Target 2_New,R:R T1_New,Signal_Ref,Setup_Ref,Market Regime_Ref,Technical Score_Ref,Actionability Score_Ref,Entry Low_Ref,Entry High_Ref,Stop Loss_Ref,Target 1_Ref,Target 2_Ref,R:R T1_Ref,_merge,Candidate Source,Survivorship Bias Warning
TCS.NS,2013-10-23,WATCH,PULLBACK,STRONG BULL,80.0,94.0,750.9895,760.3586,726.472,833.2903,845.075,2.1522,WATCH,PULLBACK,STRONG BULL,80.0,94.0,750.9895,760.3588,726.4723,833.2902,845.0753,2.1522,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2013-12-24,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,71.0,20.0,754.2214,766.9981,731.9324,792.2967,833.2903,0.7215,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,71.0,20.0,754.2214,766.9982,731.9321,792.2969,833.2902,0.7215,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2013-12-26,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,74.0,20.0,754.2783,766.6821,731.9324,792.2967,833.2903,0.7371,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,74.0,20.0,754.2783,766.6821,731.9321,792.2969,833.2902,0.7371,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2013-12-27,WAIT FOR BETTER ENTRY,BREAKOUT,STRONG BULL,71.0,20.0,793.8813,805.7896,733.7375,833.2903,985.9197,0.3817,WAIT FOR BETTER ENTRY,BREAKOUT,STRONG BULL,71.0,20.0,793.8815,805.7897,733.7373,833.2902,985.9208,0.3817,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-01-03,WAIT FOR BETTER ENTRY,BREAKOUT,BULL,74.0,13.0,810.7518,822.9131,767.1508,833.2903,962.3189,0.1861,WAIT FOR BETTER ENTRY,BREAKOUT,BULL,74.0,13.0,810.7521,822.9134,767.1507,833.2902,962.3201,0.1861,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-01-10,WATCH,BREAKOUT,NEUTRAL,77.0,52.0,835.7338,848.2698,789.5308,936.3784,995.1174,1.5,WATCH,BREAKOUT,NEUTRAL,77.0,52.0,835.7339,848.2699,789.5308,936.3785,995.1176,1.5,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-01-13,WATCH,BREAKOUT,STRONG BULL,75.0,43.0,855.4934,868.3258,789.733,986.215,1064.8078,1.5,WATCH,BREAKOUT,STRONG BULL,75.0,43.0,855.4934,868.3258,789.733,986.2149,1064.8077,1.5,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-01-17,BUY,PULLBACK,STRONG BULL,83.0,87.0,803.4971,818.0236,785.7967,881.5085,898.591,1.9699,BUY,PULLBACK,STRONG BULL,83.0,87.0,803.4973,818.0237,785.7968,881.5089,898.5909,1.9699,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-01-21,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,85.0,35.0,816.2344,835.0954,799.731,881.5085,923.5065,1.3124,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,85.0,35.0,816.2344,835.0954,799.731,881.5089,923.5063,1.3124,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-01-22,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,83.0,35.0,819.5811,837.7867,803.6512,881.5085,923.1253,1.2808,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,83.0,35.0,819.5812,837.7867,803.6513,881.5089,923.1251,1.2808,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-01-23,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,83.0,35.0,822.6272,832.5873,799.3297,881.5085,915.7313,1.471,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,83.0,35.0,822.6273,832.5873,799.3298,881.5089,915.7311,1.471,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-01-24,WATCH,PULLBACK,STRONG BULL,76.0,80.0,806.6914,824.1809,791.388,881.5085,906.1633,1.7482,WATCH,PULLBACK,STRONG BULL,76.0,80.0,806.6915,824.181,791.3881,881.5089,906.1632,1.7482,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-01-27,WATCH,PULLBACK,NEUTRAL,77.0,83.0,806.8992,823.9732,791.9594,881.5085,904.0075,1.7972,WATCH,PULLBACK,NEUTRAL,77.0,83.0,806.8992,823.9732,791.9595,881.5089,904.0074,1.7972,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-01-28,WATCH,PULLBACK,NEUTRAL,73.0,83.0,804.73,819.222,787.4418,881.5085,898.6726,1.9599,WATCH,PULLBACK,NEUTRAL,73.0,83.0,804.7303,819.2223,787.4421,881.5089,898.6727,1.9599,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-01-29,WATCH,PULLBACK,NEUTRAL,72.0,75.0,804.9651,818.278,787.3792,881.5085,895.525,2.0464,WATCH,PULLBACK,NEUTRAL,72.0,75.0,804.9653,818.278,787.3793,881.5089,895.5249,2.0464,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-01-30,WATCH,PULLBACK,NEUTRAL,76.0,87.0,802.9034,818.9885,788.8288,881.5085,894.3878,2.073,WATCH,PULLBACK,NEUTRAL,76.0,87.0,802.9036,818.9887,788.8291,881.5089,894.3878,2.073,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-01-31,WATCH,PULLBACK,NEUTRAL,76.0,87.0,802.9256,818.9663,788.8899,881.5085,894.1574,2.0794,WATCH,PULLBACK,NEUTRAL,76.0,87.0,802.9258,818.9665,788.8901,881.5089,894.1575,2.0795,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-02-03,WATCH,PULLBACK,NEUTRAL,71.0,77.0,802.933,812.5938,782.5451,881.5085,887.7155,2.2934,WATCH,PULLBACK,NEUTRAL,71.0,77.0,802.9332,812.5938,782.5451,881.5089,887.7154,2.2935,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-03-03,AVOID,PULLBACK,STRONG BULL,57.0,20.0,808.2449,823.1556,778.3446,844.2724,881.5085,0.4712,AVOID,PULLBACK,STRONG BULL,57.0,20.0,808.2449,823.1556,778.3449,844.2725,881.5089,0.4712,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-03-04,AVOID,PULLBACK,STRONG BULL,58.0,20.0,809.3774,823.8578,778.3446,851.3078,881.5085,0.6031,AVOID,PULLBACK,STRONG BULL,58.0,20.0,809.3774,823.8578,778.3449,851.3082,881.5089,0.6031,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-03-05,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,65.0,20.0,810.4979,824.9088,781.2208,851.3078,881.5085,0.6043,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,65.0,20.0,810.4979,824.9088,781.2209,851.3082,881.5089,0.6043,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-03-06,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,68.0,20.0,811.7088,825.6797,781.2208,851.3078,881.5085,0.5764,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,68.0,20.0,811.7088,825.6798,781.2209,851.3082,881.5089,0.5765,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-03-07,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,72.0,20.0,812.156,825.2025,781.2208,851.3078,881.5085,0.5935,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,72.0,20.0,812.156,825.2023,781.2209,851.3082,881.5089,0.5936,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-04-16,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,60.0,20.0,792.8485,810.1392,753.3023,836.1262,879.7714,0.4572,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,60.0,20.0,792.8485,810.1392,753.3022,836.1261,879.7713,0.4572,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-04-17,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,62.0,20.0,792.4397,810.2791,753.3023,838.3478,868.6455,0.4926,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,62.0,20.0,792.4397,810.2791,753.3022,838.3477,868.6453,0.4926,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
TCS.NS,2014-04-21,AVOID,PULLBACK,STRONG BULL,57.0,20.0,792.9447,810.1785,755.0978,838.3478,868.6455,0.5114,AVOID,PULLBACK,STRONG BULL,57.0,20.0,792.9447,810.1785,755.0977,838.3477,868.6453,0.5114,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
