Experiment ID,Ticker,Signal Date,Classification,Material To Portfolio Membership,Generated Signal,Reference Signal,Generated Setup,Reference Setup,Generated Market Regime,Reference Market Regime,Generated Technical Score,Reference Technical Score,Abs Diff Technical Score,Generated Actionability Score,Reference Actionability Score,Abs Diff Actionability Score,Generated Entry Low,Reference Entry Low,Abs Diff Entry Low,Generated Entry High,Reference Entry High,Abs Diff Entry High,Generated Stop Loss,Reference Stop Loss,Abs Diff Stop Loss,Generated Target 1,Reference Target 1,Abs Diff Target 1,Generated Target 2,Reference Target 2,Abs Diff Target 2,Generated R:R T1,Reference R:R T1,Abs Diff R:R T1,Generated R:R T2,Reference R:R T2,Abs Diff R:R T2,Config SHA-256,Data Manifest SHA-256,Survivorship Bias Warning
S221_20110830_20260828_e210057f2894,TCS.NS,2023-10-03,ENTRY_DIFFERENCE|STOP_DIFFERENCE|TARGET_DIFFERENCE,False,BUY,BUY,PULLBACK,PULLBACK,NEUTRAL,NEUTRAL,72.0,72.0,0.0,84.0,84.0,0.0,3151.942,3151.9418,0.0001999999999497959,3192.242,3192.2418,0.00020000000040454324,3116.6795,3116.6793,0.00020000000040454324,3312.1429,3312.1429,0.0,3381.1483,3381.1479,0.0003999999998995918,1.5868,1.5868,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2023-10-04,ENTRY_DIFFERENCE|STOP_DIFFERENCE|TARGET_DIFFERENCE,False,BUY,BUY,PULLBACK,PULLBACK,NEUTRAL,NEUTRAL,75.0,75.0,0.0,84.0,84.0,0.0,3148.9874,3148.9879,0.0005000000001018634,3190.0913,3190.0918,0.0005000000001018634,3113.0216,3113.0221,0.0005000000001018634,3312.1429,3312.1429,0.0,3382.7657,3382.766,0.0003000000001520675,1.5837,1.5836,0.00010000000000021103,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2023-10-05,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,NEUTRAL,NEUTRAL,81.0,81.0,0.0,20.0,20.0,0.0,3213.3039,3213.3039,0.0,3255.9642,3255.9641,9.999999974752427e-05,3135.8526,3135.8529,0.00029999999969732016,3312.1429,3312.1429,0.0,3556.243,3556.2423,0.0007000000000516593,0.4677,0.4677,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2023-10-10,ENTRY_DIFFERENCE|STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,83.0,83.0,0.0,20.0,20.0,0.0,3239.1979,3239.1978,0.00010000000020227162,3281.2598,3281.2597,9.999999974752427e-05,3149.5633,3149.5631,0.0001999999999497959,3353.3883,3353.3879,0.0003999999998995918,3610.5009,3610.5013,0.0003999999998995918,0.5477,0.5477,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2023-10-11,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,85.0,85.0,0.0,20.0,20.0,0.0,3245.4187,3245.4187,0.0,3286.82,3286.82,0.0,3149.5633,3149.5631,0.0001999999999497959,3353.3883,3353.3879,0.0003999999998995918,3629.9618,3629.9621,0.0003000000001520675,0.485,0.485,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2023-10-12,ENTRY_DIFFERENCE|STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,68.0,68.0,0.0,89.0,89.0,0.0,3159.0822,3159.0822,0.0,3201.266,3201.2659,0.00010000000020227162,3122.1713,3122.1714,0.00010000000020227162,3353.3883,3353.3879,0.0003999999998995918,3399.0027,3399.0022,0.0005000000001018634,1.9233,1.9233,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2023-10-13,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,BUY,BUY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,77.0,77.0,0.0,89.0,89.0,0.0,3161.4002,3161.4003,9.999999974752427e-05,3203.2794,3203.2793,9.999999974752427e-05,3124.756,3124.7561,0.00010000000020227162,3353.3883,3353.3879,0.0003999999998995918,3399.5878,3399.5874,0.0003999999998995918,1.9116,1.9116,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2023-10-16,TARGET_DIFFERENCE,False,BUY,BUY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,71.0,71.0,0.0,87.0,87.0,0.0,3162.9696,3162.9696,0.0,3204.7507,3204.7507,0.0,3126.4112,3126.4112,0.0,3353.3883,3353.3879,0.0003999999998995918,3400.5997,3400.5992,0.0005000000001018634,1.8974,1.8973,9.999999999998899e-05,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2023-10-17,ENTRY_DIFFERENCE|STOP_DIFFERENCE|TARGET_DIFFERENCE,False,AVOID,AVOID,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,58.0,58.0,0.0,84.0,84.0,0.0,3165.6121,3165.6121,0.0,3196.6567,3196.657,0.0003000000001520675,3120.9049,3120.9053,0.0003999999998995918,3353.3883,3353.3879,0.0003999999998995918,3386.0362,3386.0361,0.00010000000020227162,2.069,2.069,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2023-11-30,ENTRY_DIFFERENCE|STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,65.0,65.0,0.0,20.0,20.0,0.0,3165.111,3165.1111,0.00010000000020227162,3187.1533,3187.1536,0.0003000000001520675,3066.3978,3066.398,0.0001999999999497959,3238.6947,3238.6949,0.0001999999999497959,3353.3883,3353.3879,0.0003999999998995918,0.4268,0.4268,0.0,1.3766,1.3766,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2023-12-13,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,BUY,BUY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,82.0,82.0,0.0,91.0,91.0,0.0,3211.3945,3211.3945,0.0,3250.583,3250.5831,9.999999974752427e-05,3165.2162,3165.2164,0.0001999999999497959,3379.7939,3379.7937,0.0001999999999497959,3464.0002,3463.9997,0.0005000000001018634,1.5136,1.5136,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2023-12-15,ENTRY_DIFFERENCE|STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WATCH,WATCH,BREAKOUT,BREAKOUT,STRONG BULL,STRONG BULL,76.0,76.0,0.0,46.0,46.0,0.0,3386.5535,3386.5533,0.0001999999999497959,3437.3518,3437.3516,0.0001999999999497959,3180.6746,3180.6741,0.0004999999996471161,3822.3676,3822.3677,9.999999974752427e-05,4079.0448,4079.0451,0.00029999999969732016,1.5,1.5,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2023-12-26,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,75.0,75.0,0.0,80.0,80.0,0.0,3316.9549,3316.9549,0.0,3369.9082,3369.9082,0.0,3239.7778,3239.7775,0.00029999999969732016,3590.5282,3590.5287,0.0004999999996471161,3695.2343,3695.2348,0.0005000000001018634,1.6954,1.6954,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2023-12-28,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,69.0,69.0,0.0,87.0,87.0,0.0,3346.8451,3346.8451,0.0,3397.3349,3397.3349,0.0,3298.518,3298.5173,0.0007000000000516593,3590.5282,3590.5287,0.0004999999996471161,3644.3772,3644.3789,0.0017000000002553861,1.9551,1.9551,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2023-12-29,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,75.0,75.0,0.0,85.0,85.0,0.0,3361.1276,3361.1276,0.0,3410.998,3410.998,0.0,3315.887,3315.8877,0.0007000000000516593,3590.5282,3590.5287,0.0004999999996471161,3648.7756,3648.7738,0.0018000000000029104,1.8876,1.8876,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-02,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,75.0,75.0,0.0,35.0,35.0,0.0,3396.7959,3396.7959,0.0,3444.9471,3444.9471,0.0,3315.887,3315.8877,0.0007000000000516593,3590.5282,3590.5287,0.0004999999996471161,3767.5975,3767.5958,0.0016999999998006388,1.128,1.128,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-03,ENTRY_DIFFERENCE|STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,68.0,68.0,0.0,93.0,93.0,0.0,3344.555,3344.5553,0.0003000000001520675,3373.7166,3373.7168,0.0001999999999497959,3280.4674,3280.4677,0.0003000000001520675,3590.5282,3590.5287,0.0004999999996471161,3606.8394,3606.8395,0.00010000000020227162,2.3251,2.3251,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-04,TARGET_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,65.0,65.0,0.0,86.0,86.0,0.0,3311.6113,3311.6114,9.999999974752427e-05,3350.916,3350.916,0.0,3257.6695,3257.6695,0.0,3590.5282,3590.5287,0.0004999999996471161,3652.6926,3652.693,0.00040000000035433914,2.5697,2.5697,0.0,3.2363,3.2363,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-05,TARGET_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,68.0,68.0,0.0,93.0,93.0,0.0,3311.2739,3311.2739,0.0,3361.6803,3361.6803,0.0,3267.1682,3267.1683,9.999999974752427e-05,3590.5282,3590.5287,0.0004999999996471161,3597.9606,3597.9604,0.0001999999999497959,2.4214,2.4214,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-08,ENTRY_DIFFERENCE|STOP_DIFFERENCE|TARGET_DIFFERENCE,False,AVOID,AVOID,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,57.0,57.0,0.0,81.0,81.0,0.0,3311.3156,3311.3156,0.0,3361.4253,3361.4258,0.0005000000001018634,3267.0696,3267.0702,0.000600000000304135,3590.5282,3590.5287,0.0004999999996471161,3597.3145,3597.3149,0.0003999999998995918,2.4281,2.4281,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-09,TARGET_DIFFERENCE,False,AVOID,AVOID,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,56.0,56.0,0.0,91.0,91.0,0.0,3311.1794,3311.1794,0.0,3361.7748,3361.7748,0.0,3266.9084,3266.9084,0.0,3590.5282,3590.5287,0.0004999999996471161,3598.9408,3598.9407,9.999999974752427e-05,2.4113,2.4113,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-10,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,60.0,60.0,0.0,91.0,91.0,0.0,3311.9093,3311.9093,0.0,3361.0449,3361.0449,0.0,3268.9157,3268.9158,0.00010000000020227162,3590.5282,3590.5287,0.0004999999996471161,3591.3677,3591.3676,9.999999974752427e-05,2.4909,2.4909,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-11,TARGET_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,67.0,67.0,0.0,93.0,93.0,0.0,3311.9409,3311.9409,0.0,3361.0133,3361.0133,0.0,3269.0026,3269.0026,0.0,3590.5282,3590.5287,0.0004999999996471161,3591.0401,3591.04,0.00010000000020227162,2.4944,2.4944,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-16,ENTRY_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,69.0,69.0,0.0,20.0,20.0,0.0,3425.9665,3425.9667,0.0001999999999497959,3479.4032,3479.4033,9.999999974752427e-05,3319.7947,3319.7947,0.0,3623.4275,3623.4273,0.0001999999999497959,3878.4245,3878.4248,0.00029999999969732016,0.9024,0.9024,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-17,ENTRY_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,87.0,87.0,0.0,20.0,20.0,0.0,3428.4572,3428.4574,0.0001999999999497959,3483.1633,3483.1634,9.999999974752427e-05,3319.7947,3319.7947,0.0,3623.4275,3623.4273,0.0001999999999497959,3891.5847,3891.585,0.0003000000001520675,0.8586,0.8586,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-18,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,85.0,85.0,0.0,20.0,20.0,0.0,3434.7887,3434.7888,9.999999974752427e-05,3488.0311,3488.0312,9.999999974752427e-05,3339.2533,3339.2537,0.00040000000035433914,3623.4275,3623.4273,0.0001999999999497959,3859.9757,3859.9747,0.0009999999997489795,0.9101,0.9101,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-23,ENTRY_DIFFERENCE|STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,BULL,BULL,85.0,85.0,0.0,20.0,20.0,0.0,3444.8275,3444.8276,0.00010000000020227162,3500.3041,3500.3041,0.0,3348.6642,3348.6647,0.0004999999996471161,3647.3364,3647.3357,0.0007000000000516593,3879.4037,3879.4025,0.0011999999996987754,0.9696,0.9696,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-24,ENTRY_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,84.0,84.0,0.0,20.0,20.0,0.0,3448.0929,3448.093,9.999999974752427e-05,3503.711,3503.7111,0.00010000000020227162,3353.4381,3353.4381,0.0,3647.3364,3647.3357,0.0007000000000516593,3879.3933,3879.3934,9.999999974752427e-05,0.9558,0.9558,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-25,ENTRY_DIFFERENCE|STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,BULL,BULL,82.0,82.0,0.0,35.0,35.0,0.0,3449.0872,3449.0873,0.00010000000020227162,3505.0603,3505.0603,0.0,3370.7144,3370.7146,0.0001999999999497959,3647.3364,3647.3357,0.0007000000000516593,3840.9252,3840.9246,0.000600000000304135,1.059,1.059,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-29,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,78.0,78.0,0.0,35.0,35.0,0.0,3451.3172,3451.3172,0.0,3497.7544,3497.7544,0.0,3396.4413,3396.4414,0.00010000000020227162,3647.3364,3647.3357,0.0007000000000516593,3751.0372,3751.0369,0.0003000000001520675,1.4764,1.4764,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-30,ENTRY_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,84.0,84.0,0.0,35.0,35.0,0.0,3453.1849,3453.1849,0.0,3497.3401,3497.3398,0.00029999999969732016,3397.269,3397.2689,9.999999974752427e-05,3647.3364,3647.3357,0.0007000000000516593,3747.5177,3747.5172,0.0005000000001018634,1.4989,1.4989,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-01-31,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,85.0,85.0,0.0,35.0,35.0,0.0,3455.5401,3455.5401,0.0,3507.0736,3507.0736,0.0,3400.2917,3400.2913,0.00040000000035433914,3647.3364,3647.3357,0.0007000000000516593,3774.0283,3774.0293,0.0010000000002037268,1.3135,1.3135,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-02-01,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,83.0,83.0,0.0,35.0,35.0,0.0,3459.2241,3459.2241,0.0,3512.3271,3512.3271,0.0,3400.2917,3400.2913,0.00040000000035433914,3647.3364,3647.3357,0.0007000000000516593,3792.4157,3792.4167,0.0010000000002037268,1.2051,1.205,9.999999999998899e-05,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-02-06,ENTRY_DIFFERENCE|STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WATCH,WATCH,BREAKOUT,BREAKOUT,STRONG BULL,STRONG BULL,76.0,76.0,0.0,46.0,46.0,0.0,3708.5255,3708.525,0.0005000000001018634,3764.1534,3764.1529,0.0005000000001018634,3459.8471,3459.8468,0.0003000000001520675,4220.6128,4220.6119,0.0009000000000014552,4524.9191,4524.918,0.0011000000004059984,1.5,1.5,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,TCS.NS,2024-02-19,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,80.0,80.0,0.0,35.0,35.0,0.0,3645.6382,3645.6382,0.0,3702.9999,3702.9999,0.0,3560.055,3560.0548,0.0001999999999497959,3850.8884,3850.8884,0.0,4060.3623,4060.3626,0.0003000000001520675,1.0346,1.0346,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
