Experiment ID,Variant,Year,Trades,Wins,Losses,Win Rate %,Gross Return %,Net Return %,Average R,Expectancy R,Profit Factor,Max Drawdown %,Ending Equity,Survivorship Bias Warning,Net PnL,Negative Expectancy Flag,Profit Factor Below One Flag,Negative Return Flag,Config SHA-256,Data Manifest SHA-256
S221_20110830_20260828_e210057f2894,T1_45D,2020,19,8,11,42.10526315789473,2.6475294709413992,3.375520884418215,0.16653517457141498,0.16653517457141498,1.2507514367827333,-6.18692698194796,113389.1947396218,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,2381.906478316713,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_45D,2021,35,16,19,45.714285714285715,10.079147354854197,8.194230709161587,0.35813359965350927,0.35813359965350927,1.5938327139017456,-7.476618252076572,122680.56695584692,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,10245.444033374983,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_45D,2022,29,4,25,13.793103448275861,-10.750705362579481,-10.71100163407105,-0.6782667777430785,-0.6782667777430785,0.289656904101838,-12.919605829674241,109540.24942451854,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-14401.867358138541,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_45D,2023,28,14,14,50.0,6.869890527566398,4.9303436897971675,0.3866458016865564,0.3866458016865564,1.70494515871656,-4.066855318347551,114940.96019980837,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,6472.439358901049,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_45D,2024,20,9,11,45.0,4.780795476329322,3.631205449686381,0.19882810254210076,0.19882810254210076,1.5388508982493492,-2.6103318876396497,119114.70261050567,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,4640.667228597185,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_45D,2025,15,4,11,26.666666666666668,-2.784650523017863,-2.598267849834335,-0.3737776738640316,-0.3737776738640316,0.5360227571085844,-3.8304477699028228,116019.78358815113,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-3946.586523056986,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_45D,2026,9,2,7,22.22222222222222,-1.811457967205411,-2.619034645488505,-0.35438764369074993,-0.35438764369074993,0.4749125766111441,-3.841364248937873,112981.18526035667,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-2464.03440179288,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2011,0,0,0,0.0,0.0,0.0,,,,0.0,100000.0,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2012,21,8,13,38.095238095238095,-1.2514119964440498,-1.9499485765103186,-0.10493176483881272,-0.10493176483881272,0.8350647516885309,-6.358773551596963,98050.05142348968,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-1906.954199749362,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2013,23,9,14,39.130434782608695,1.9186285839808452,1.185066050738115,0.10416848262098242,0.10416848262098242,1.1070562740296808,-4.778700369173405,99212.00929564072,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,1110.2605048815617,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2014,34,20,14,58.82352941176471,16.859153705579153,15.354484240378486,0.6133922624250574,0.6133922624250574,2.3676931961708236,-2.4110456956044635,114445.5016275027,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,15587.414179266503,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2015,21,3,18,14.285714285714285,-8.514539939959416,-8.805265407879858,-0.5907078152759352,-0.5907078152759352,0.31863034484911823,-8.824931994101082,104368.27146182163,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-10422.449022577055,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2016,17,7,10,41.17647058823529,1.7949669872945193,1.256801769339999,0.10979689750357595,0.10979689750357595,1.159426715900661,-5.9466530058276295,105679.97374418337,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,1311.702282361739,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2017,20,9,11,45.0,3.7359830932153204,3.2008282869875115,0.23440339684101322,0.23440339684101322,1.354495459926496,-4.8589861129758605,109062.60823746816,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,3245.566390586319,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2018,24,9,15,37.5,0.8530011025464758,-0.1084827314972503,0.014042620954796794,0.014042620954796794,1.00148030701933,-5.417093922112293,108944.29414101,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,18.7540062403325,False,False,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2019,22,9,13,40.909090909090914,2.115659730003297,1.0644229120907678,0.07449586653379309,0.07449586653379309,1.145646978772795,-5.589486065113958,110103.92216926247,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,1526.1471096927771,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2020,19,8,11,42.10526315789473,2.62841242324631,3.380116632111907,0.16653517457141503,0.16653517457141503,1.249154505274526,-6.172345308457805,113825.56315511327,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,2371.2353429745613,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2021,35,16,19,45.714285714285715,10.11197206176364,8.20386784466276,0.35813359965350927,0.35813359965350927,1.596332237604824,-7.449389330824507,123163.6619298019,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,10321.985336124482,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2022,29,4,25,13.793103448275861,-10.724659213879772,-10.686133955245458,-0.6782667777430785,-0.6782667777430785,0.2893555338754749,-12.886510007467155,110002.22803179763,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-14422.983724814445,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2023,28,15,13,53.57142857142857,7.517054818867949,5.578022158688345,0.4171076917247225,0.4171076917247225,1.7853010563344853,-4.051093289595342,116138.17668646217,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,7207.677238275735,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2024,20,9,11,45.0,4.855449418104001,3.7163759268036944,0.20725609972112663,0.20725609972112663,1.5539841085910482,-2.5951848289032853,120454.3079266666,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,4783.0560581043,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2025,14,3,11,21.428571428571427,-2.6631749430459193,-2.4384611256826116,-0.3581518019848642,-0.3581518019848642,0.5449553286805258,-3.7044747595988303,117517.0764536648,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-3795.5958036307916,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T1_63D,2026,9,2,7,22.22222222222222,-2.3624600086338052,-3.1661071834920174,-0.46238924451193536,-0.46238924451193536,0.41515776780598346,-4.309113399429199,113796.35985423552,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-3139.455843501153,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2011,0,0,0,0.0,0.0,0.0,,,,0.0,100000.0,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2012,24,14,10,58.333333333333336,3.907425120350174,3.1178954331949393,0.18176112539530312,0.18176112539530312,1.4300795359032983,-2.2535216042982364,103117.89543319494,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,3162.997377444194,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2013,25,10,15,40.0,1.4717926327868125,0.6774636782205024,0.1112078776386047,0.1112078776386047,1.070315574254225,-4.136917650517624,103816.48172050022,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,653.4843430560957,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2014,35,21,14,60.0,13.879639363812238,12.37380345177732,0.47319509173051477,0.47319509173051477,2.2653536870934063,-3.7165138099383266,116662.52911914526,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,13171.933200308724,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2015,22,6,16,27.27272727272727,-4.539990484397329,-4.903388205466386,-0.2950696157498757,-0.2950696157498757,0.5244067621493846,-5.399349459607783,110942.1124261183,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-6046.302494690618,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2016,16,8,8,50.0,0.26318813254614476,-0.22863210070130924,-0.01360478794000318,-0.01360478794000318,0.9590691914669217,-4.548603655561356,110688.46314391606,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-253.64928220224246,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2017,22,11,11,50.0,2.1069859093152594,1.5001669903690562,0.0792484760568774,0.0792484760568774,1.2071374050275245,-4.480698963755081,112348.9749301479,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,1517.672394998695,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2018,24,10,14,41.66666666666667,0.5617213560091399,-0.40654881095413264,-0.004521293585310476,-0.004521293585310476,0.9728793105785329,-5.418379842351384,111892.22150845022,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-313.91403046451876,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2019,24,12,12,50.0,2.897236940602019,1.781390095986568,0.12707959639561472,0.12707959639561472,1.3562677876070508,-2.578745447949349,113885.45846058111,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,2375.691645807744,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2020,22,11,11,50.0,2.4980256064061774,2.254482133845359,0.12099365647010206,0.12099365647010206,1.2479370166229509,-4.080118334092608,116452.9857746228,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,2185.0726203648164,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2021,34,18,16,52.94117647058824,11.308045073231252,10.269488363229783,0.40352190577608554,0.40352190577608554,1.9608980799822708,-4.188598900878304,128412.11159738131,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,11959.125822758528,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2022,33,8,25,24.242424242424242,-6.264431822940166,-6.320615069849422,-0.4115363707339602,-0.4115363707339602,0.45745185830202123,-9.959931916291321,120295.67632024537,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-9511.302483545289,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2023,27,17,10,62.96296296296296,10.592327714474543,8.502674530304377,0.550772369360402,0.550772369360402,3.083257078615741,-3.596097596547665,130524.02615178427,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,11580.176560531883,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2024,22,10,12,45.45454545454545,1.1550835564698694,0.1873909975631971,-0.10494108980821708,-0.10494108980821708,1.0523722560916007,-4.145698056308255,130768.61642644976,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,492.9315853088108,True,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2025,16,6,10,37.5,0.19439922219289318,-0.45421159834955205,-0.01695923287077762,-0.01695923287077762,0.9235135944270111,-2.515765557143035,130174.6502036396,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-501.65140856839287,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_10D,2026,8,1,7,12.5,-1.6418045733891613,-1.6989820793007593,-0.3328538487389497,-0.3328538487389497,0.36989618070682667,-2.458771629998191,127963.00622488731,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-2509.259626221041,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2011,0,0,0,0.0,0.0,0.0,,,,0.0,100000.0,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2012,22,11,11,50.0,7.286337673818445,6.521763892843668,0.40280408832735654,0.40280408832735654,1.8229823315162967,-3.02246933089122,106521.76389284366,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,6568.341134334717,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2013,23,7,16,30.434782608695656,-0.7255292587001569,-1.457242022594396,-0.020369570497595624,-0.020369570497595624,0.8720985223724774,-7.244300178217722,104969.48398618837,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-1607.984674777206,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2014,33,18,15,54.54545454545454,16.99881926303918,16.39478787445139,0.6596781843375541,0.6596781843375541,2.2593201049481735,-3.094121975057984,122179.00821863017,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,16671.32107990995,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2015,22,5,17,22.727272727272727,-5.106366541626035,-6.196634164257087,-0.34068010288338274,-0.34068010288338274,0.5334415678608988,-6.607013219576752,114608.02205380406,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-7023.655485663292,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2016,15,5,10,33.33333333333333,-0.02357780823103634,-0.4948866354962278,-0.013942152795371513,-0.013942152795371513,0.9290580846879384,-6.07896990284752,114040.84226945322,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-567.1797843508135,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2017,19,9,10,47.368421052631575,3.2988273654048745,4.601063018803786,0.19567131918877814,0.19567131918877814,1.350931822504951,-4.347883790366258,119287.9332894454,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,3008.123705453126,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2018,26,11,15,42.30769230769231,5.0559929883331645,2.292585896115562,0.22561052768986786,0.22561052768986786,1.3663857200782368,-5.316355527197869,122022.71162380697,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,4973.745648900646,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2019,22,8,14,36.36363636363637,0.5744099399272659,-0.4776021836853217,0.0016760624811459851,0.0016760624811459851,0.9845260209735225,-5.02225543088064,121439.92848849963,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-168.45721715746112,False,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2020,20,9,11,45.0,3.2972015020430074,4.009223619056335,0.19242791631955208,0.19242791631955208,1.3467052059057463,-5.531901433487773,126308.72678442567,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,3381.1415834823865,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2021,34,15,19,44.11764705882353,10.610533769625013,8.726165142911269,0.38500517450157534,0.38500517450157534,1.667505861403209,-6.954512241020694,137330.63487354325,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,12095.23888341129,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2022,30,5,25,16.666666666666664,-9.417282008924262,-9.403961714519571,-0.5802252948086974,-0.5802252948086974,0.35968563983516205,-12.012615607615217,124416.11454772859,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-14348.880705463283,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2023,25,12,13,48.0,7.522013491817442,5.652363770486524,0.3301735493411752,0.3301735493411752,2.014156348859286,-4.552713659128416,131448.5659310714,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,8254.884848521539,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2024,21,8,13,38.095238095238095,3.891199595189196,2.7457270864256644,0.04626779467313832,0.04626779467313832,1.4123943778096455,-1.9971552687231275,135057.78481055895,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,4129.6389495702415,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2025,16,6,10,37.5,-1.025311474651753,-1.0487448929307086,-0.17064694298713542,-0.17064694298713542,0.7503653669689261,-2.9517283383040605,133641.37318985286,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-2153.2197074516466,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_20D,2026,8,3,5,37.5,-1.1794706760895555,-1.7807647281325223,-0.26762313565416473,-0.26762313565416473,0.5662096808374761,-2.9990436817995625,131261.534753896,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-1951.5235048240593,True,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_30D,2011,0,0,0,0.0,0.0,0.0,,,,0.0,100000.0,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_30D,2012,21,8,13,38.095238095238095,2.07631306137793,1.3635901895213465,0.10672190811640474,0.10672190811640474,1.1378544842235387,-4.198415017538504,101363.59018952135,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,1408.0598635240704,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_30D,2013,22,7,15,31.818181818181817,0.06824936836141242,-0.6287795483047698,0.03059639467894736,0.03059639467894736,0.9412826209417317,-7.616146412992785,100726.23666498218,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,-690.6323230810688,False,True,True,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
S221_20110830_20260828_e210057f2894,T2_30D,2014,32,17,15,53.125,17.60976639223494,17.03783018444853,0.6685517417225644,0.6685517417225644,2.3097928621200183,-3.6777224740987546,117887.80181914757,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.,16641.916774303987,False,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae
