Mode,Target,Model Variant,Metric,Point Value,Identity Bootstrap Value,Absolute Difference,Absolute Tolerance,Status
TRANSFER,JOINT_T2,LOGIT_RAW,ROC AUC,0.542190230937,0.542190230937,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Average Precision,0.228405211994,0.228405211994,1.11022302463e-16,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Brier Score,0.188107801103,0.188107801103,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Brier Benchmark Score,0.176026805357,0.176026805357,5.55111512313e-17,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Brier Skill Score vs Training Prior,-0.0686315684825,-0.0686315684825,2.22044604925e-16,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Log Loss,0.574007659479,0.574007659479,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Accuracy at 0.50,0.754691689008,0.754691689008,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Precision at 0.50,0.1,0.1,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Recall at 0.50,0.0119760479042,0.0119760479042,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Specificity at 0.50,0.968911917098,0.968911917098,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,F1 at 0.50,0.0213903743316,0.0213903743316,3.46944695195e-18,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Overall Success Rate,0.223860589812,0.223860589812,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Top 10% Rows,75,75,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Top 10% Success Rate,0.2,0.2,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Top 10% Lift,0.893413173653,0.893413173653,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Top 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Top 20% Success Rate,0.18,0.18,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Top 20% Lift,0.804071856287,0.804071856287,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Bottom 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Bottom 20% Success Rate,0.126666666667,0.126666666667,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Bottom 20% Lift,0.565828343313,0.565828343313,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Rows,746,746,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Positive Count,167,167,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Prevalence,0.223860589812,0.223860589812,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,ROC AUC,0.504441893415,0.504441893415,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Average Precision,0.223646168998,0.223646168998,2.77555756156e-17,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Brier Score,0.175385379812,0.175385379812,2.77555756156e-17,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Brier Benchmark Score,0.176026805357,0.176026805357,5.55111512313e-17,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Brier Skill Score vs Training Prior,0.00364390834212,0.00364390834212,2.22044604925e-16,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Log Loss,0.536500200213,0.536500200213,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Accuracy at 0.50,0.776139410188,0.776139410188,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Precision at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Recall at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Specificity at 0.50,1,1,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,F1 at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Overall Success Rate,0.223860589812,0.223860589812,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Top 10% Rows,75,75,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Top 10% Success Rate,0.226666666667,0.226666666667,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Top 10% Lift,1.01253493014,1.01253493014,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Top 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Top 20% Success Rate,0.2,0.2,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Top 20% Lift,0.893413173653,0.893413173653,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Bottom 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Bottom 20% Success Rate,0.233333333333,0.233333333333,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RULE,Bottom 20% Lift,1.04231536926,1.04231536926,0,0,PASS
TRANSFER,JOINT_T2,RF_FULL,Rows,746,746,0,0,PASS
TRANSFER,JOINT_T2,RF_FULL,Positive Count,167,167,0,1e-14,PASS
TRANSFER,JOINT_T2,RF_FULL,Prevalence,0.223860589812,0.223860589812,0,1e-14,PASS
TRANSFER,JOINT_T2,RF_FULL,ROC AUC,0.50275614574,0.50275614574,1.11022302463e-16,1e-14,PASS
TRANSFER,JOINT_T2,RF_FULL,Average Precision,0.225284786294,0.225284786294,8.32667268469e-17,1e-14,PASS
TRANSFER,JOINT_T2,RF_FULL,Brier Score,0.183107916606,0.183107916606,2.77555756156e-17,1e-14,PASS
TRANSFER,JOINT_T2,RF_FULL,Brier Benchmark Score,0.176026805357,0.176026805357,5.55111512313e-17,1e-14,PASS
TRANSFER,JOINT_T2,RF_FULL,Brier Skill Score vs Training Prior,-0.0402274598737,-0.0402274598737,4.4408920985e-16,1e-14,PASS
TRANSFER,JOINT_T2,RF_FULL,Log Loss,0.563070087111,0.563070087111,0,0,PASS
TRANSFER,JOINT_T2,RF_FULL,Accuracy at 0.50,0.777479892761,0.777479892761,0,1e-14,PASS
TRANSFER,JOINT_T2,RF_FULL,Precision at 0.50,1,1,0,1e-14,PASS
TRANSFER,JOINT_T2,RF_FULL,Recall at 0.50,0.0059880239521,0.0059880239521,0,1e-14,PASS
TRANSFER,JOINT_T2,RF_FULL,Specificity at 0.50,1,1,0,1e-14,PASS
TRANSFER,JOINT_T2,RF_FULL,F1 at 0.50,0.0119047619048,0.0119047619048,1.73472347598e-18,1e-14,PASS
TRANSFER,JOINT_T2,RF_FULL,Overall Success Rate,0.223860589812,0.223860589812,0,0,PASS
TRANSFER,JOINT_T2,RF_FULL,Top 10% Rows,75,75,0,0,PASS
TRANSFER,JOINT_T2,RF_FULL,Top 10% Success Rate,0.2,0.2,0,0,PASS
TRANSFER,JOINT_T2,RF_FULL,Top 10% Lift,0.893413173653,0.893413173653,0,0,PASS
TRANSFER,JOINT_T2,RF_FULL,Top 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T2,RF_FULL,Top 20% Success Rate,0.206666666667,0.206666666667,0,0,PASS
TRANSFER,JOINT_T2,RF_FULL,Top 20% Lift,0.923193612774,0.923193612774,0,0,PASS
TRANSFER,JOINT_T2,RF_FULL,Bottom 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T2,RF_FULL,Bottom 20% Success Rate,0.186666666667,0.186666666667,0,0,PASS
TRANSFER,JOINT_T2,RF_FULL,Bottom 20% Lift,0.833852295409,0.833852295409,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Rows,570,570,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Positive Count,224,224,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Prevalence,0.39298245614,0.39298245614,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,ROC AUC,0.489310229149,0.489310229149,5.55111512313e-17,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Average Precision,0.384277283559,0.384277283559,5.55111512313e-17,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Brier Score,0.267834612986,0.267834612986,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Brier Benchmark Score,0.267834612986,0.267834612986,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Brier Skill Score vs Training Prior,0,0,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Log Loss,0.729057634988,0.729057634988,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Accuracy at 0.50,0.39298245614,0.39298245614,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Precision at 0.50,0.39298245614,0.39298245614,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Recall at 0.50,1,1,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Specificity at 0.50,0,0,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,F1 at 0.50,0.564231738035,0.564231738035,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Overall Success Rate,0.39298245614,0.39298245614,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Top 10% Rows,57,57,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Top 10% Success Rate,0.368421052632,0.368421052632,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Top 10% Lift,0.9375,0.9375,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Top 20% Rows,114,114,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Top 20% Success Rate,0.333333333333,0.333333333333,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Top 20% Lift,0.848214285714,0.848214285714,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Bottom 20% Rows,114,114,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Bottom 20% Success Rate,0.377192982456,0.377192982456,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,Bottom 20% Lift,0.959821428571,0.959821428571,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Rows,570,570,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Positive Count,224,224,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Prevalence,0.39298245614,0.39298245614,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,ROC AUC,0.540320499587,0.540320499587,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Average Precision,0.421821986151,0.421821986151,1.66533453694e-16,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Brier Score,0.25721353943,0.25721353943,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Brier Benchmark Score,0.267834612986,0.267834612986,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Brier Skill Score vs Training Prior,0.0396553434165,0.0396553434165,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Log Loss,0.727692818955,0.727692818955,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Accuracy at 0.50,0.59649122807,0.59649122807,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Precision at 0.50,0.465909090909,0.465909090909,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Recall at 0.50,0.183035714286,0.183035714286,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Specificity at 0.50,0.864161849711,0.864161849711,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,F1 at 0.50,0.262820512821,0.262820512821,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Overall Success Rate,0.39298245614,0.39298245614,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Top 10% Rows,57,57,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Top 10% Success Rate,0.473684210526,0.473684210526,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Top 10% Lift,1.20535714286,1.20535714286,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Top 20% Rows,114,114,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Top 20% Success Rate,0.438596491228,0.438596491228,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Top 20% Lift,1.11607142857,1.11607142857,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Bottom 20% Rows,114,114,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Bottom 20% Success Rate,0.377192982456,0.377192982456,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,Bottom 20% Lift,0.959821428571,0.959821428571,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Rows,570,570,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Positive Count,224,224,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Prevalence,0.39298245614,0.39298245614,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,ROC AUC,0.54004954583,0.54004954583,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Average Precision,0.422487161297,0.422487161297,1.66533453694e-16,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Brier Score,0.255806075095,0.255806075095,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Brier Benchmark Score,0.267834612986,0.267834612986,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Brier Skill Score vs Training Prior,0.0449103189367,0.0449103189367,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Log Loss,0.718429432728,0.718429432728,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Accuracy at 0.50,0.578947368421,0.578947368421,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Precision at 0.50,0.440298507463,0.440298507463,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Recall at 0.50,0.263392857143,0.263392857143,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Specificity at 0.50,0.78323699422,0.78323699422,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,F1 at 0.50,0.329608938547,0.329608938547,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Overall Success Rate,0.39298245614,0.39298245614,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Top 10% Rows,57,57,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Top 10% Success Rate,0.473684210526,0.473684210526,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Top 10% Lift,1.20535714286,1.20535714286,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Top 20% Rows,114,114,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Top 20% Success Rate,0.412280701754,0.412280701754,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Top 20% Lift,1.04910714286,1.04910714286,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Bottom 20% Rows,114,114,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Bottom 20% Success Rate,0.342105263158,0.342105263158,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,Bottom 20% Lift,0.870535714286,0.870535714286,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Rows,570,570,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Positive Count,224,224,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Prevalence,0.39298245614,0.39298245614,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,ROC AUC,0.399050371594,0.399050371594,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Average Precision,0.324115565388,0.324115565388,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Brier Score,0.246656238909,0.246656238909,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Brier Benchmark Score,0.267834612986,0.267834612986,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Brier Skill Score vs Training Prior,0.0790725808032,0.0790725808032,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Log Loss,0.687244213318,0.687244213318,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Accuracy at 0.50,0.605263157895,0.605263157895,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Precision at 0.50,0,0,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Recall at 0.50,0,0,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Specificity at 0.50,0.99710982659,0.99710982659,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,F1 at 0.50,0,0,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Overall Success Rate,0.39298245614,0.39298245614,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Top 10% Rows,57,57,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Top 10% Success Rate,0.157894736842,0.157894736842,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Top 10% Lift,0.401785714286,0.401785714286,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Top 20% Rows,114,114,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Top 20% Success Rate,0.210526315789,0.210526315789,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Top 20% Lift,0.535714285714,0.535714285714,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Bottom 20% Rows,114,114,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Bottom 20% Success Rate,0.552631578947,0.552631578947,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,Bottom 20% Lift,1.40625,1.40625,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Rows,570,570,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Positive Count,224,224,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Prevalence,0.39298245614,0.39298245614,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,ROC AUC,0.498838769612,0.498838769612,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Average Precision,0.420188169022,0.420188169022,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Brier Score,0.253961003203,0.253961003203,5.55111512313e-17,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Brier Benchmark Score,0.267834612986,0.267834612986,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Brier Skill Score vs Training Prior,0.0517991667656,0.0517991667656,2.22044604925e-16,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Log Loss,0.713757175714,0.713757175714,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Accuracy at 0.50,0.605263157895,0.605263157895,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Precision at 0.50,0.48275862069,0.48275862069,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Recall at 0.50,0.0625,0.0625,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Specificity at 0.50,0.956647398844,0.956647398844,0,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,F1 at 0.50,0.110671936759,0.110671936759,1.38777878078e-17,1e-14,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Overall Success Rate,0.39298245614,0.39298245614,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Top 10% Rows,57,57,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Top 10% Success Rate,0.421052631579,0.421052631579,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Top 10% Lift,1.07142857143,1.07142857143,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Top 20% Rows,114,114,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Top 20% Success Rate,0.421052631579,0.421052631579,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Top 20% Lift,1.07142857143,1.07142857143,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Bottom 20% Rows,114,114,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Bottom 20% Success Rate,0.359649122807,0.359649122807,0,0,PASS
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,Bottom 20% Lift,0.915178571429,0.915178571429,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Rows,570,570,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Positive Count,167,167,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Prevalence,0.29298245614,0.29298245614,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,ROC AUC,0.422757462742,0.422757462742,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Average Precision,0.268287346922,0.268287346922,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Brier Score,0.210619268393,0.210619268393,2.77555756156e-17,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Brier Benchmark Score,0.210619268393,0.210619268393,2.77555756156e-17,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Brier Skill Score vs Training Prior,0,0,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Log Loss,0.612655427274,0.612655427274,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Accuracy at 0.50,0.70701754386,0.70701754386,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Precision at 0.50,0,0,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Recall at 0.50,0,0,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Specificity at 0.50,1,1,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,F1 at 0.50,0,0,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Overall Success Rate,0.29298245614,0.29298245614,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Top 10% Rows,57,57,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Top 10% Success Rate,0.298245614035,0.298245614035,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Top 10% Lift,1.01796407186,1.01796407186,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Top 20% Rows,114,114,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Top 20% Success Rate,0.210526315789,0.210526315789,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Top 20% Lift,0.718562874251,0.718562874251,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Bottom 20% Rows,114,114,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Bottom 20% Success Rate,0.429824561404,0.429824561404,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,Bottom 20% Lift,1.46706586826,1.46706586826,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Rows,570,570,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Positive Count,167,167,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Prevalence,0.29298245614,0.29298245614,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,ROC AUC,0.503826094709,0.503826094709,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Average Precision,0.279694074653,0.279694074653,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Brier Score,0.236919082649,0.236919082649,5.55111512313e-17,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Brier Benchmark Score,0.210619268393,0.210619268393,2.77555756156e-17,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Brier Skill Score vs Training Prior,-0.124868984952,-0.124868984952,4.4408920985e-16,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Log Loss,0.69367678399,0.69367678399,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Accuracy at 0.50,0.656140350877,0.656140350877,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Precision at 0.50,0.21568627451,0.21568627451,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Recall at 0.50,0.0658682634731,0.0658682634731,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Specificity at 0.50,0.900744416873,0.900744416873,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,F1 at 0.50,0.100917431193,0.100917431193,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Overall Success Rate,0.29298245614,0.29298245614,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Top 10% Rows,57,57,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Top 10% Success Rate,0.245614035088,0.245614035088,0,0,PASS
