Mode,Target,Model Variant,Feature Set,Evaluation Year,Rows,Positive Count,Prevalence,ROC AUC,Average Precision,Brier Score,Brier Benchmark Score,Brier Skill Score vs Training Prior,Log Loss,Accuracy at 0.50,Precision at 0.50,Recall at 0.50,Specificity at 0.50,F1 at 0.50
PRIMARY_ONLY,ENTRY_FILLED,DUMMY_PRIOR,NONE,2016,52,40,0.769230769231,0.5,0.769230769231,0.177663788039,0.177663788039,0,0.540634654771,0.769230769231,0.769230769231,1,0,0.869565217391
PRIMARY_ONLY,ENTRY_FILLED,DUMMY_PRIOR,NONE,2017,73,59,0.808219178082,0.5,0.808219178082,0.155809000297,0.155809000297,0,0.491226092601,0.808219178082,0.808219178082,1,0,0.893939393939
PRIMARY_ONLY,ENTRY_FILLED,DUMMY_PRIOR,NONE,2018,71,52,0.732394366197,0.5,0.732394366197,0.199056680819,0.199056680819,0,0.589515528542,0.732394366197,0.732394366197,1,0,0.845528455285
PRIMARY_ONLY,ENTRY_FILLED,DUMMY_PRIOR,NONE,2019,73,59,0.808219178082,0.5,0.808219178082,0.155864780945,0.155864780945,0,0.491388257902,0.808219178082,0.808219178082,1,0,0.893939393939
PRIMARY_ONLY,ENTRY_FILLED,DUMMY_PRIOR,NONE,2020,53,40,0.754716981132,0.5,0.754716981132,0.185815034468,0.185815034468,0,0.559072880609,0.754716981132,0.754716981132,1,0,0.860215053763
PRIMARY_ONLY,ENTRY_FILLED,DUMMY_PRIOR,NONE,2021,103,76,0.73786407767,0.5,0.73786407767,0.195109836053,0.195109836053,0,0.579987003499,0.73786407767,0.73786407767,1,0,0.849162011173
PRIMARY_ONLY,ENTRY_FILLED,DUMMY_PRIOR,NONE,2022,113,87,0.769911504425,0.5,0.769911504425,0.177159852137,0.177159852137,0,0.539417567465,0.769911504425,0.769911504425,1,0,0.87
PRIMARY_ONLY,ENTRY_FILLED,DUMMY_PRIOR,NONE,2023,82,65,0.792682926829,0.5,0.792682926829,0.164702267593,0.164702267593,0,0.511445530972,0.792682926829,0.792682926829,1,0,0.884353741497
PRIMARY_ONLY,ENTRY_FILLED,DUMMY_PRIOR,NONE,2024,48,41,0.854166666667,0.5,0.854166666667,0.13076292186,0.13076292186,0,0.43505142732,0.854166666667,0.854166666667,1,0,0.921348314607
PRIMARY_ONLY,ENTRY_FILLED,DUMMY_PRIOR,NONE,2025,68,43,0.632352941176,0.5,0.632352941176,0.253825037491,0.253825037491,0,0.712450736157,0.632352941176,0.632352941176,1,0,0.774774774775
PRIMARY_ONLY,ENTRY_FILLED,DUMMY_PRIOR,NONE,2026,18,16,0.888888888889,0.5,0.888888888889,0.113152463395,0.113152463395,0,0.396333189128,0.888888888889,0.888888888889,1,0,0.941176470588
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2016,52,40,0.769230769231,0.60625,0.862924007743,0.242715735859,0.177663788039,-0.366151980313,0.80035480228,0.673076923077,0.755555555556,0.85,0.0833333333333,0.8
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2017,73,59,0.808219178082,0.769975786925,0.914151372037,0.117423092513,0.155809000297,0.246365150351,0.405758534076,0.849315068493,0.875,0.949152542373,0.428571428571,0.910569105691
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2018,71,52,0.732394366197,0.847165991903,0.942893424861,0.154290071877,0.199056680819,0.224893777782,0.450329271527,0.774647887324,0.875,0.807692307692,0.684210526316,0.84
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2019,73,59,0.808219178082,0.849878934625,0.959092631704,0.108632444546,0.155864780945,0.303034053701,0.353229942013,0.849315068493,0.887096774194,0.932203389831,0.5,0.909090909091
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2020,53,40,0.754716981132,0.778846153846,0.928214801043,0.185357398196,0.185815034468,0.00246285922518,0.537038131855,0.716981132075,0.820512820513,0.8,0.461538461538,0.810126582278
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2021,103,76,0.73786407767,0.804093567251,0.900244900064,0.141910052779,0.195109836053,0.27266581916,0.459373274258,0.78640776699,0.846153846154,0.868421052632,0.555555555556,0.857142857143
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2022,113,87,0.769911504425,0.794871794872,0.914553428987,0.150285032356,0.177159852137,0.15169813847,0.483283674319,0.796460176991,0.890243902439,0.83908045977,0.653846153846,0.863905325444
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2023,82,65,0.792682926829,0.710407239819,0.86213713886,0.153123055412,0.164702267593,0.0703039026146,0.551942813679,0.780487804878,0.840579710145,0.892307692308,0.352941176471,0.865671641791
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2024,48,41,0.854166666667,0.547038327526,0.884831425752,0.1572769467,0.13076292186,-0.202764089865,0.528232144689,0.791666666667,0.844444444444,0.926829268293,0,0.883720930233
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2025,68,43,0.632352941176,0.620465116279,0.727783622151,0.247274158026,0.253825037491,0.0258086417723,0.807116002332,0.661764705882,0.666666666667,0.93023255814,0.2,0.776699029126
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2026,18,16,0.888888888889,0.75,0.961838483208,0.143392202193,0.113152463395,-0.267247728335,0.428677675929,0.777777777778,0.928571428571,0.8125,0.5,0.866666666667
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2016,52,40,0.769230769231,0.602083333333,0.854945055513,0.239243408845,0.177663788039,-0.346607609157,0.768584519085,0.634615384615,0.744186046512,0.8,0.0833333333333,0.771084337349
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2017,73,59,0.808219178082,0.811138014528,0.938076101316,0.114218734159,0.155809000297,0.266931089079,0.376593994613,0.849315068493,0.875,0.949152542373,0.428571428571,0.910569105691
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2018,71,52,0.732394366197,0.842105263158,0.941067302922,0.155126998901,0.199056680819,0.220689311894,0.458496221363,0.788732394366,0.893617021277,0.807692307692,0.736842105263,0.848484848485
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2019,73,59,0.808219178082,0.860774818402,0.963906665892,0.109436320418,0.155864780945,0.297876532756,0.355600905071,0.849315068493,0.887096774194,0.932203389831,0.5,0.909090909091
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2020,53,40,0.754716981132,0.786538461538,0.927869246551,0.183588240396,0.185815034468,0.0119839284209,0.539781611755,0.735849056604,0.842105263158,0.8,0.538461538462,0.820512820513
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2021,103,76,0.73786407767,0.805068226121,0.903607097807,0.147923487059,0.195109836053,0.241845054808,0.466689688275,0.796116504854,0.848101265823,0.881578947368,0.555555555556,0.864516129032
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2022,113,87,0.769911504425,0.781609195402,0.905860906032,0.153500895444,0.177159852137,0.133545814175,0.487580069515,0.778761061947,0.878048780488,0.827586206897,0.615384615385,0.852071005917
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2023,82,65,0.792682926829,0.702262443439,0.860344141808,0.157546672098,0.164702267593,0.0434456404263,0.557861013033,0.756097560976,0.826086956522,0.876923076923,0.294117647059,0.850746268657
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2024,48,41,0.854166666667,0.550522648084,0.875546158174,0.155228053209,0.13076292186,-0.187095324883,0.522421289668,0.8125,0.863636363636,0.926829268293,0.142857142857,0.894117647059
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2025,68,43,0.632352941176,0.628837209302,0.74000900281,0.247035763487,0.253825037491,0.0267478499019,0.776938102117,0.647058823529,0.655737704918,0.93023255814,0.16,0.769230769231
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2026,18,16,0.888888888889,0.6875,0.951626064907,0.14732399051,0.113152463395,-0.301995432442,0.441949874613,0.777777777778,0.928571428571,0.8125,0.5,0.866666666667
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RULE,FS1_RULE_SUMMARY,2016,52,40,0.769230769231,0.380208333333,0.718637452265,0.187556674774,0.177663788039,-0.0556831915177,0.573583321833,0.769230769231,0.769230769231,1,0,0.869565217391
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RULE,FS1_RULE_SUMMARY,2017,73,59,0.808219178082,0.518159806295,0.830099125838,0.161346260921,0.155809000297,-0.035538772557,0.510410844679,0.808219178082,0.808219178082,1,0,0.893939393939
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RULE,FS1_RULE_SUMMARY,2018,71,52,0.732394366197,0.595141700405,0.746175903279,0.192082821697,0.199056680819,0.0350345393765,0.575139666179,0.732394366197,0.732394366197,1,0,0.845528455285
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RULE,FS1_RULE_SUMMARY,2019,73,59,0.808219178082,0.682203389831,0.908710418216,0.147695673211,0.155864780945,0.0524115049214,0.466248371111,0.808219178082,0.808219178082,1,0,0.893939393939
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RULE,FS1_RULE_SUMMARY,2020,53,40,0.754716981132,0.639423076923,0.868601167692,0.181153005785,0.185815034468,0.0250896204177,0.545711473727,0.754716981132,0.754716981132,1,0,0.860215053763
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RULE,FS1_RULE_SUMMARY,2021,103,76,0.73786407767,0.586257309942,0.811177668772,0.192610528768,0.195109836053,0.0128097451981,0.573951784548,0.728155339806,0.735294117647,0.986842105263,0,0.842696629213
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RULE,FS1_RULE_SUMMARY,2022,113,87,0.769911504425,0.65207780725,0.833696222064,0.168312290936,0.177159852137,0.0499411186762,0.516766346485,0.778761061947,0.776785714286,1,0.0384615384615,0.874371859296
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RULE,FS1_RULE_SUMMARY,2023,82,65,0.792682926829,0.72036199095,0.887511822844,0.147195243417,0.164702267593,0.106294979618,0.467244028385,0.817073170732,0.8125,1,0.117647058824,0.896551724138
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RULE,FS1_RULE_SUMMARY,2024,48,41,0.854166666667,0.526132404181,0.866563269326,0.130743970945,0.13076292186,0.000144925756212,0.432469544465,0.854166666667,0.854166666667,1,0,0.921348314607
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RULE,FS1_RULE_SUMMARY,2025,68,43,0.632352941176,0.620930232558,0.782630830093,0.233088065111,0.253825037491,0.0816978994073,0.659901402877,0.647058823529,0.641791044776,1,0.04,0.781818181818
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RULE,FS1_RULE_SUMMARY,2026,18,16,0.888888888889,0.5625,0.940596158335,0.126775787151,0.113152463395,-0.120397942271,0.418740498631,0.888888888889,0.888888888889,1,0,0.941176470588
PRIMARY_ONLY,ENTRY_FILLED,RF_FULL,FS3_FULL_SIGNAL_STATE,2016,52,40,0.769230769231,0.645833333333,0.848984203275,0.167117266246,0.177663788039,0.059362247699,0.516059160934,0.769230769231,0.769230769231,1,0,0.869565217391
PRIMARY_ONLY,ENTRY_FILLED,RF_FULL,FS3_FULL_SIGNAL_STATE,2017,73,59,0.808219178082,0.825665859564,0.925678664712,0.121567257561,0.155809000297,0.219767424668,0.400286490569,0.808219178082,0.808219178082,1,0,0.893939393939
PRIMARY_ONLY,ENTRY_FILLED,RF_FULL,FS3_FULL_SIGNAL_STATE,2018,71,52,0.732394366197,0.832995951417,0.921535740797,0.151146844259,0.199056680819,0.240684393826,0.466394102975,0.746478873239,0.742857142857,1,0.0526315789474,0.852459016393
PRIMARY_ONLY,ENTRY_FILLED,RF_FULL,FS3_FULL_SIGNAL_STATE,2019,73,59,0.808219178082,0.849878934625,0.958421237615,0.120752280409,0.155864780945,0.225275397838,0.394166795207,0.808219178082,0.816901408451,0.983050847458,0.0714285714286,0.892307692308
PRIMARY_ONLY,ENTRY_FILLED,RF_FULL,FS3_FULL_SIGNAL_STATE,2020,53,40,0.754716981132,0.767307692308,0.892068009307,0.148706478755,0.185815034468,0.199706960308,0.468947406272,0.792452830189,0.78431372549,1,0.153846153846,0.879120879121
PRIMARY_ONLY,ENTRY_FILLED,RF_FULL,FS3_FULL_SIGNAL_STATE,2021,103,76,0.73786407767,0.763645224172,0.87738315572,0.150566945825,0.195109836053,0.228296487401,0.474586799441,0.834951456311,0.817204301075,1,0.37037037037,0.899408284024
PRIMARY_ONLY,ENTRY_FILLED,RF_FULL,FS3_FULL_SIGNAL_STATE,2022,113,87,0.769911504425,0.772767462423,0.863889244529,0.136382724739,0.177159852137,0.230171378595,0.445408453872,0.840707964602,0.841584158416,0.977011494253,0.384615384615,0.904255319149
PRIMARY_ONLY,ENTRY_FILLED,RF_FULL,FS3_FULL_SIGNAL_STATE,2023,82,65,0.792682926829,0.770135746606,0.911449442503,0.14497291446,0.164702267593,0.119787987267,0.461967358131,0.817073170732,0.857142857143,0.923076923077,0.411764705882,0.888888888889
PRIMARY_ONLY,ENTRY_FILLED,RF_FULL,FS3_FULL_SIGNAL_STATE,2024,48,41,0.854166666667,0.696864111498,0.936521307599,0.136768190867,0.13076292186,-0.0459248609684,0.431824011407,0.8125,0.863636363636,0.926829268293,0.142857142857,0.894117647059
PRIMARY_ONLY,ENTRY_FILLED,RF_FULL,FS3_FULL_SIGNAL_STATE,2025,68,43,0.632352941176,0.723720930233,0.794715791615,0.208395299977,0.253825037491,0.17898052124,0.610920242148,0.705882352941,0.688524590164,0.976744186047,0.24,0.807692307692
PRIMARY_ONLY,ENTRY_FILLED,RF_FULL,FS3_FULL_SIGNAL_STATE,2026,18,16,0.888888888889,0.75,0.967055636357,0.137870527356,0.113152463395,-0.218449189867,0.430769494594,0.777777777778,0.928571428571,0.8125,0.5,0.866666666667
PRIMARY_ONLY,JOINT_T1,DUMMY_PRIOR,NONE,2016,50,10,0.2,0.5,0.2,0.167698040265,0.167698040265,0,0.520588757215,0.8,0,0,1,0
PRIMARY_ONLY,JOINT_T1,DUMMY_PRIOR,NONE,2017,73,32,0.438356164384,0.5,0.438356164384,0.27236002503,0.27236002503,0,0.745211481666,0.561643835616,0,0,1,0
PRIMARY_ONLY,JOINT_T1,DUMMY_PRIOR,NONE,2018,71,18,0.253521126761,0.5,0.253521126761,0.1924514236,0.1924514236,0,0.573942136972,0.746478873239,0,0,1,0
PRIMARY_ONLY,JOINT_T1,DUMMY_PRIOR,NONE,2019,72,19,0.263888888889,0.5,0.263888888889,0.195245597073,0.195245597073,0,0.579526248097,0.736111111111,0,0,1,0
PRIMARY_ONLY,JOINT_T1,DUMMY_PRIOR,NONE,2020,53,19,0.358490566038,0.5,0.358490566038,0.233948248127,0.233948248127,0,0.661743405913,0.641509433962,0,0,1,0
PRIMARY_ONLY,JOINT_T1,DUMMY_PRIOR,NONE,2021,102,38,0.372549019608,0.5,0.372549019608,0.239502047101,0.239502047101,0,0.673487214251,0.627450980392,0,0,1,0
PRIMARY_ONLY,JOINT_T1,DUMMY_PRIOR,NONE,2022,112,27,0.241071428571,0.5,0.241071428571,0.187438238607,0.187438238607,0,0.563319903407,0.758928571429,0,0,1,0
PRIMARY_ONLY,JOINT_T1,DUMMY_PRIOR,NONE,2023,82,24,0.292682926829,0.5,0.292682926829,0.207057993973,0.207057993973,0,0.604628388765,0.707317073171,0,0,1,0
PRIMARY_ONLY,JOINT_T1,DUMMY_PRIOR,NONE,2024,48,16,0.333333333333,0.5,0.333333333333,0.223453171527,0.223453171527,0,0.639393375622,0.666666666667,0,0,1,0
PRIMARY_ONLY,JOINT_T1,DUMMY_PRIOR,NONE,2025,68,16,0.235294117647,0.5,0.235294117647,0.18428329552,0.18428329552,0,0.556433071582,0.764705882353,0,0,1,0
PRIMARY_ONLY,JOINT_T1,DUMMY_PRIOR,NONE,2026,15,5,0.333333333333,0.5,0.333333333333,0.22381089911,0.22381089911,0,0.640252044844,0.666666666667,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2016,50,10,0.2,0.1925,0.134442783432,0.203691908773,0.167698040265,-0.214634997828,1.09628016465,0.8,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2017,73,32,0.438356164384,0.583079268293,0.517095451384,0.331860516573,0.27236002503,-0.218462645302,1.03799388778,0.575342465753,1,0.03125,1,0.0606060606061
PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2018,71,18,0.253521126761,0.716981132075,0.47037110842,0.191774246827,0.1924514236,0.00351868934342,0.55070746349,0.676056338028,0.391304347826,0.5,0.735849056604,0.439024390244
PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2019,72,19,0.263888888889,0.497517378352,0.257841138378,0.266269570514,0.195245597073,-0.363767349974,0.841679751849,0.638888888889,0.230769230769,0.157894736842,0.811320754717,0.1875
PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2020,53,19,0.358490566038,0.554179566563,0.42201250572,0.275594998266,0.233948248127,-0.178016935251,0.828670901003,0.641509433962,0.5,0.368421052632,0.794117647059,0.424242424242
PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2021,102,38,0.372549019608,0.606085526316,0.49492168966,0.260620037394,0.239502047101,-0.0881745711522,0.807326622494,0.647058823529,0.666666666667,0.105263157895,0.96875,0.181818181818
PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2022,112,27,0.241071428571,0.702832244009,0.412052595841,0.184392612815,0.187438238607,0.0162486897804,0.58618530453,0.714285714286,0.41935483871,0.481481481481,0.788235294118,0.448275862069
PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2023,82,24,0.292682926829,0.545977011494,0.42964722702,0.243237643635,0.207057993973,-0.174731962613,0.787748219992,0.682926829268,0.454545454545,0.416666666667,0.793103448276,0.434782608696
PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2024,48,16,0.333333333333,0.623046875,0.468175791471,0.226938108492,0.223453171527,-0.015595826818,0.661586599875,0.625,0,0,0.9375,0
PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2025,68,16,0.235294117647,0.643028846154,0.530283442475,0.175432126016,0.18428329552,0.0480302323581,0.552692603062,0.764705882353,0.5,0.3125,0.903846153846,0.384615384615
PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2026,15,5,0.333333333333,0.28,0.279094794095,0.267000798062,0.22381089911,-0.192974958431,0.761971547778,0.666666666667,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2016,50,10,0.2,0.175,0.132910461404,0.203110663291,0.167698040265,-0.211168973533,1.07479858444,0.8,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2017,73,32,0.438356164384,0.57012195122,0.513758949428,0.344854256087,0.27236002503,-0.266170599189,1.09415799514,0.575342465753,1,0.03125,1,0.0606060606061
PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2018,71,18,0.253521126761,0.679245283019,0.428062696057,0.205761923411,0.1924514236,-0.0691629064714,0.586515196501,0.647887323944,0.347826086957,0.444444444444,0.716981132075,0.390243902439
PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2019,72,19,0.263888888889,0.485600794439,0.256624844492,0.259086299484,0.195245597073,-0.326976399814,0.791663272938,0.638888888889,0.230769230769,0.157894736842,0.811320754717,0.1875
PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2020,53,19,0.358490566038,0.52786377709,0.39157900883,0.295675373032,0.233948248127,-0.263849485511,0.877096345345,0.584905660377,0.4,0.315789473684,0.735294117647,0.352941176471
PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2021,102,38,0.372549019608,0.595394736842,0.481746475229,0.269171326239,0.239502047101,-0.123879021065,0.845045527127,0.637254901961,0.6,0.0789473684211,0.96875,0.139534883721
PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2022,112,27,0.241071428571,0.694553376906,0.402843556889,0.183268800709,0.187438238607,0.0222443292752,0.594752213253,0.732142857143,0.44,0.407407407407,0.835294117647,0.423076923077
PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2023,82,24,0.292682926829,0.538793103448,0.413548192848,0.244499008459,0.207057993973,-0.180823805773,0.769493869924,0.682926829268,0.458333333333,0.458333333333,0.775862068966,0.458333333333
PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2024,48,16,0.333333333333,0.7265625,0.52786879013,0.205443126596,0.223453171527,0.0805987438366,0.586846269193,0.645833333333,0.333333333333,0.0625,0.9375,0.105263157895
PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2025,68,16,0.235294117647,0.625,0.489948282723,0.178499038573,0.18428329552,0.0313878527616,0.554060815473,0.794117647059,0.625,0.3125,0.942307692308,0.416666666667
PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2026,15,5,0.333333333333,0.3,0.285505050505,0.259474375665,0.22381089911,-0.15934646926,0.731501977418,0.666666666667,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,2016,50,10,0.2,0.4475,0.189393407562,0.170035302968,0.167698040265,-0.0139373286634,0.52484315761,0.8,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,2017,73,32,0.438356164384,0.359375,0.365329774254,0.280211024324,0.27236002503,-0.02882581353,0.765070860508,0.561643835616,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,2018,71,18,0.253521126761,0.56498951782,0.308274841529,0.190013057697,0.1924514236,0.0126700330807,0.567733274965,0.746478873239,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,2019,72,19,0.263888888889,0.476663356504,0.247120554074,0.197776306377,0.195245597073,-0.0129616715664,0.585042407385,0.736111111111,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,2020,53,19,0.358490566038,0.545665634675,0.457699916985,0.233846306896,0.233948248127,0.000435742657143,0.662043757265,0.641509433962,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,2021,102,38,0.372549019608,0.497944078947,0.44458494055,0.244087216405,0.239502047101,-0.0191445933755,0.687709934216,0.627450980392,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,2022,112,27,0.241071428571,0.697385620915,0.366741961415,0.182478752686,0.187438238607,0.0264593071179,0.551385527337,0.758928571429,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,2023,82,24,0.292682926829,0.57974137931,0.346724909172,0.204936902526,0.207057993973,0.0102439486018,0.599296774709,0.707317073171,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,2024,48,16,0.333333333333,0.5791015625,0.390706411919,0.220770654788,0.223453171527,0.0120048273259,0.632257156664,0.666666666667,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,2025,68,16,0.235294117647,0.496394230769,0.235459992015,0.184141729431,0.18428329552,0.000768198159299,0.555154070602,0.764705882353,0,0,1,0
PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,2026,15,5,0.333333333333,0.57,0.538095238095,0.221113586095,0.22381089911,0.0120517500538,0.634194945316,0.666666666667,0,0,1,0
PRIMARY_ONLY,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2016,50,10,0.2,0.5975,0.282318799873,0.160664748268,0.167698040265,0.04194021579,0.500264028957,0.8,0,0,1,0
PRIMARY_ONLY,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2017,73,32,0.438356164384,0.66006097561,0.637596913969,0.313985643172,0.27236002503,-0.152833067692,0.881094405854,0.561643835616,0,0,1,0
PRIMARY_ONLY,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2018,71,18,0.253521126761,0.531446540881,0.266693254597,0.193220363289,0.1924514236,-0.00399550013611,0.572864170464,0.746478873239,0,0,1,0
PRIMARY_ONLY,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2019,72,19,0.263888888889,0.352532274081,0.204787154513,0.214052457106,0.195245597073,-0.09632411852,0.622777482819,0.736111111111,0,0,1,0
PRIMARY_ONLY,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2020,53,19,0.358490566038,0.530959752322,0.392158525751,0.241131303516,0.233948248127,-0.0307036083688,0.685086683156,0.603773584906,0,0,0.941176470588,0
PRIMARY_ONLY,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2021,102,38,0.372549019608,0.480674342105,0.342037595102,0.251855678124,0.239502047101,-0.0515804819756,0.704295022351,0.627450980392,0,0,1,0
PRIMARY_ONLY,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2022,112,27,0.241071428571,0.570806100218,0.381072656184,0.183916062068,0.187438238607,0.0187911312282,0.554628270058,0.758928571429,0,0,1,0
PRIMARY_ONLY,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2023,82,24,0.292682926829,0.708333333333,0.506497815923,0.19623491595,0.207057993973,0.0522707566902,0.576230040006,0.707317073171,0,0,1,0
PRIMARY_ONLY,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2024,48,16,0.333333333333,0.359375,0.356168444078,0.248714720578,0.223453171527,-0.113050751877,0.717077772382,0.666666666667,0,0,1,0
PRIMARY_ONLY,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2025,68,16,0.235294117647,0.608173076923,0.276194873869,0.176539161952,0.18428329552,0.0420229817662,0.533426117418,0.764705882353,0,0,1,0
PRIMARY_ONLY,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2026,15,5,0.333333333333,0.2,0.260357420357,0.242441753376,0.22381089911,-0.0832437309357,0.687185616494,0.666666666667,0,0,1,0
